1.000000000000000000e+00,6.877701873343525785e-01,3.122298126656474215e-01,3.532251550981012400e+00,1.837873693894141458e-01,3.999999999999999928e-200,1.489086733326737688e-01,6.160050475551834270e-02,7.345190154138064864e-02,8.598472650042084942e-01,2.414423218670744831e+00,1.320482721169214391e-01,2.074565196749326434e-01,1.030744583271732753e-02,3.759172787004754768e-01
2.000000000000000000e+00,6.361659627381726079e-01,3.638340372618273921e-01,1.747223876086985594e+00,9.258183090679970861e-02,1.999999999999999964e-200,7.070010878121973930e-02,5.249342720286246516e-02,3.700075702213252021e-02,7.871993825444192350e-01,2.226919937628410173e-01,9.364393903834197785e-02,4.824615510133646867e-01,2.220330033672101439e-02,3.917998333043121173e-01
3.000000000000000000e+00,4.682959297631595907e-01,5.317040702368402982e-01,3.493533251388735827e+00,1.865567620372620694e-01,3.999999999999999928e-200,1.415188623208615548e-01,1.038330185236873288e-01,7.455810572945292813e-02,1.366938054486795728e+00,8.563497311304997250e-01,1.378029139594306451e-01,8.497335002651430491e-01,4.460282394391675009e-02,7.445729762142145880e-01
4.000000000000000000e+00,3.839011180081200458e-01,6.160988819918800097e-01,2.635739093600668603e+00,1.394678150381804538e-01,2.999999999999999946e-200,1.108354941916709080e-01,5.821861208125633791e-02,5.573898508822379416e-02,1.286352786277064730e+00,5.727302989491701579e-01,1.509501555496471359e-01,3.208070825874967391e-01,2.328712408363826925e-02,6.458725525529829259e-01
5.000000000000000000e+00,4.343889635791356452e-01,5.656110364208642993e-01,1.781095759220326702e+00,9.277480525000010581e-02,1.999999999999999964e-200,7.936529032070341327e-02,9.686061479737807789e-03,3.707808372923150630e-02,4.965469557060336880e-01,1.209503963962847095e+00,7.518715205770579169e-02,5.801773590519678630e-201,5.801773590519678630e-201,2.187619282734136750e-01
6.000000000000000000e+00,5.444599467185615715e-01,4.555400532814384285e-01,2.641606041093514268e+00,1.375510683803208289e-01,2.999999999999999946e-200,1.092908190367759685e-01,5.657886415186019063e-02,5.497320733752819599e-02,6.484061940261499624e-01,1.465589111342136430e+00,1.064973692770869729e-01,4.726669740404922937e-01,2.169000174330961567e-02,2.851503495708247460e-01
7.000000000000000000e+00,2.279546730893131368e-01,7.720453269106869465e-01,4.377570184238726902e+00,2.281780960666508207e-01,4.999999999999999911e-200,1.736824466507839726e-01,1.293763342313762055e-01,9.119293881246209876e-02,9.671119091761735120e-01,2.428102342858932339e+00,1.628761586352959478e-01,9.653384782686006416e-01,4.718446768236786437e-02,4.293866433786291958e-01
8.000000000000000000e+00,2.932996682746803474e-01,7.067003317253196526e-01,8.752460620109223655e-01,4.569228355637165034e-02,9.999999999999999821e-201,3.489303466306585555e-02,2.590738902912962868e-02,1.826123074051046180e-02,1.931172461034671717e-01,4.559647353972017814e-01,3.275296740468509188e-02,2.219873801001407132e-01,9.766146566245364688e-03,8.641152442825988933e-02
9.000000000000000000e+00,6.106192384810992246e-01,3.893807615189007754e-01,8.907933304811016528e-01,4.628335222160102902e-02,9.999999999999999821e-201,3.959367000171681167e-02,4.832171851137764991e-03,1.849747544444249256e-02,1.926180067198702550e-01,6.916587658057690158e-01,3.237333230298081177e-02,2.272444420731475604e-201,2.272444420731475604e-201,8.334989517137987580e-02
1.000000000000000000e+01,5.613883083093700321e-01,4.386116916906299679e-01,4.402503745986475536e+00,2.326057079473264066e-01,4.999999999999999911e-200,1.852047991384248860e-01,8.672370936727644142e-02,9.296203756049559175e-02,1.766305391111183454e+00,1.661846666852099696e+00,2.085023338382094860e-01,4.373943771675555814e-01,2.716794078334434231e-02,8.987832902476071695e-01
1.100000000000000000e+01,6.154956382444047858e-01,3.845043617555953253e-01,1.780863970976896749e+00,9.287306171300425961e-02,1.999999999999999964e-200,7.944931092937709827e-02,9.696315695124531342e-03,3.711734068559706390e-02,5.339820524449547801e-01,1.147301119277386761e+00,8.153540222533225967e-02,6.578241953477833103e-201,6.578241953477833103e-201,2.371814260523261442e-01
1.200000000000000000e+01,4.422073014222162035e-01,5.577926985777837965e-01,3.499204136448512692e+00,1.834212504400796750e-01,3.999999999999999928e-200,1.400699771857329412e-01,1.039992042326041699e-01,7.330543169307071616e-02,1.025528963385792247e+00,1.324144867957513849e+00,1.477631691485372656e-01,9.869903511163773402e-01,4.126261540391774202e-02,4.743100329878613963e-01
1.300000000000000000e+01,3.279604515999486325e-01,6.720395484000513120e-01,2.628120465954402629e+00,1.505412203778186409e-01,2.999999999999999946e-200,1.245131546301647130e-01,3.720604745356986820e-02,5.961911158404448879e-02,1.566377472735939413e+00,9.533505996108157521e-02,6.605675770365324051e-02,2.790570239554079346e-01,1.363235065135840786e-02,9.795413349925594648e-01
1.400000000000000000e+01,4.771969436832584344e-01,5.228030563167415101e-01,5.275628461372196654e+00,2.786543191424571408e-01,5.999999999999999893e-200,2.205414549793958123e-01,1.138100745484242060e-01,1.113656899575254655e-01,1.722616404511427168e+00,2.371178035652012461e+00,2.048475488876788930e-01,7.448235527616871021e-01,4.533074827308584270e-02,9.112037099141085950e-01
1.500000000000000000e+01,6.137856859782261365e-01,3.862143140217739190e-01,2.635844068955690123e+00,1.573737726896672073e-01,2.999999999999999946e-200,1.287600563917031260e-01,1.642970774472071738e-02,6.159239421821897237e-02,1.430096436911187929e+00,6.347778982467686681e-01,4.118687758715666031e-02,8.849209005005702344e-02,3.653054009005806886e-199,8.054466972048298645e-01
1.600000000000000000e+01,3.990408390034175246e-01,6.009591609965825310e-01,5.253569148033180980e+00,2.812494440631198578e-01,5.999999999999999893e-200,2.179808765144965466e-01,1.347983358469977966e-01,1.124021955422043473e-01,2.188353768769705443e+00,1.382854071084766989e+00,1.966043751349065283e-01,9.204186938171403654e-01,4.820974404514193762e-02,1.263559347148338841e+00
1.700000000000000000e+01,2.293305034809245968e-01,7.706694965190753477e-01,1.765559189245161864e+00,9.215553416964830657e-02,1.999999999999999964e-200,7.462676936574261233e-02,3.082794140639077279e-02,3.683056581305653443e-02,5.029087938230079047e-01,1.005447399173245326e+00,7.409654076881605489e-02,1.830872723485668374e-01,8.676173924743098634e-03,2.257838199616207520e-01
1.800000000000000000e+01,7.030959864488591782e-01,2.969040135511408218e-01,1.689460406669625714e+00,1.475712192115412325e-01,1.999999999999999964e-200,8.561352706522654121e-02,3.541434051861217652e-02,4.194050653499401676e-02,8.555584195394525526e-01,1.720016077694805010e-02,4.996123313263136495e-02,4.653924089379689599e-01,2.234590792428962913e-02,5.895418696887095855e-01
1.900000000000000000e+01,4.447830326136749113e-01,5.552169673863249777e-01,8.697510356347395444e-01,4.815385917422317780e-02,9.999999999999999821e-201,3.633806790387197894e-02,2.651237366881093946e-02,1.924466361835453290e-02,5.159719881934669017e-01,8.959858482498720030e-04,2.927094223014761742e-02,9.189157611724403651e-02,1.265803472094435313e-02,3.493114728899472388e-01
2.000000000000000000e+01,2.918610895848333664e-01,7.081389104151666336e-01,2.625514541412818925e+00,1.371587768007396235e-01,2.999999999999999946e-200,1.047416732147800483e-01,7.776861236377570485e-02,5.481639620788582995e-02,7.044767710703740971e-01,1.250786277577869088e+00,1.076939407605891214e-01,5.922389925153648260e-01,2.768535931520423737e-02,3.171186587605984708e-01
2.100000000000000000e+01,3.673429722275158849e-01,6.326570277724840041e-01,5.266202482871429780e+00,2.813248435569659645e-01,5.999999999999999893e-200,2.233283280526482673e-01,1.167111647709128674e-01,1.124331807480425105e-01,1.408266485707935445e+00,2.376077370362975394e+00,2.466778633977049218e-01,1.145382787165454275e+00,4.732296936883870209e-02,7.762725239970915680e-01
2.200000000000000000e+01,5.106668903344072641e-01,4.893331096655927914e-01,8.713697397759475605e-01,4.711230756121812663e-02,9.999999999999999821e-201,3.597711859498142067e-02,2.671230412495819231e-02,1.882852994289486992e-02,4.698152290593707869e-01,1.022763630124946983e-02,3.719961578942361513e-02,2.051816896132181434e-01,8.455998795745366461e-03,2.691198304409927466e-01
2.300000000000000000e+01,3.013048793828686511e-01,6.986951206171313489e-01,4.369626638662253093e+00,2.293730569253751017e-01,4.999999999999999911e-200,1.793338370231201129e-01,1.299962275705201509e-01,9.167023981873184679e-02,1.894029781400740520e+00,1.457698328960637779e+00,2.521636404372136209e-01,4.894864525402868871e-01,2.617634616293489785e-02,8.804454504981861218e-01
2.400000000000000000e+01,6.717507248178565815e-01,3.282492751821434740e-01,8.158395379844294304e-01,1.026770677771699225e-01,9.999999999999999821e-201,5.254734583507422035e-02,6.413090915422512729e-03,2.252295748790401203e-02,8.276618679383989097e-01,2.280547439267318032e-198,2.280547439267318032e-198,2.280547439267318032e-198,2.280547439267318032e-198,1.723381320616010626e-01
2.500000000000000000e+01,5.139143036186546443e-01,4.860856963813454112e-01,1.766484678282732368e+00,9.180986246599018297e-02,1.999999999999999964e-200,7.435833215563114607e-02,3.065465616121927639e-02,3.669247093442713770e-02,3.464670154602897956e-01,1.224370237826197805e+00,5.872541320720005287e-02,2.120559222095370622e-01,8.146457580903022910e-03,1.502349537158724213e-01
2.600000000000000000e+01,5.317503313477336402e-01,4.682496686522664153e-01,4.371599776307623308e+00,2.301575375192500550e-01,4.999999999999999911e-200,1.757603815158301219e-01,1.304985900774772722e-01,9.198371457981920074e-02,1.885576694370078243e+00,1.304204222795395829e+00,2.435138013873254792e-01,6.347180364220847970e-01,3.002701935401899322e-02,9.019602256710965715e-01
2.700000000000000000e+01,7.344700596154760674e-01,2.655299403845239881e-01,8.711697179969827287e-01,4.722934431968043439e-02,9.999999999999999821e-201,3.604293553015531365e-02,2.668269667784235744e-02,1.887530547533939132e-02,3.335090606830167781e-01,7.656636405038720963e-03,2.639661375335895441e-02,4.191295632795256076e-01,1.862579454190822770e-02,1.946823313371515152e-01
2.800000000000000000e+01,4.963490760500744448e-01,5.036509239499253887e-01,2.628973682783057875e+00,1.406713323689466888e-01,2.999999999999999946e-200,1.160217008407932182e-01,5.811346834829363150e-02,5.621981565890819821e-02,1.468945523057068492e+00,3.546447196074570263e-01,1.519296279067743893e-01,2.176217562221480772e-01,1.603697003076316394e-02,7.908214031757887508e-01
2.900000000000000000e+01,3.034693885005083080e-01,6.965306114994916920e-01,5.244948162601795083e+00,2.762242037409660123e-01,5.999999999999999893e-200,2.111110866350228155e-01,1.573221112799849941e-01,1.103944357422322470e-01,2.537509838306026388e+00,1.214278018153387206e+00,2.983207984855747452e-01,7.004109281368295914e-01,4.029166320749017621e-02,1.209188753710691566e+00
3.000000000000000000e+01,6.637374059689817862e-01,3.362625940310182138e-01,1.753445075138937659e+00,9.460090028438207510e-02,1.999999999999999964e-200,8.092639909382470798e-02,3.322018110787498812e-02,3.780744437498026467e-02,8.412783019323447631e-01,5.563300726056729095e-01,6.415854521909222785e-02,2.739801680751532292e-200,6.453182125062745765e-03,5.317798981178274431e-01
3.100000000000000000e+01,2.929607786172062078e-01,7.070392213827938477e-01,3.530088675954770494e+00,1.845847178768934005e-01,3.999999999999999928e-200,1.495217515233814576e-01,6.203440450173033915e-02,7.377045014322324012e-02,1.117395271383593514e+00,1.808795169965832894e+00,1.579385204352270200e-01,3.872769774683206823e-01,1.825887898037539120e-02,5.103351817666500478e-01
3.200000000000000000e+01,6.784793848168811925e-01,3.215206151831188075e-01,8.482747344129767386e-01,5.529022292938139127e-02,9.999999999999999821e-201,4.729472697356718741e-02,2.809819311761197966e-02,2.104212256646267529e-02,7.507745341744700429e-01,8.124936539595517721e-14,1.009966329913971955e-03,4.557299427135576096e-199,7.482576886674812029e-03,2.407329226088599228e-01
3.300000000000000000e+01,5.303851682802002143e-01,4.696148317197998412e-01,1.763878880836668994e+00,9.276891462203093464e-02,1.999999999999999964e-200,7.509364652589634037e-02,3.118294325510449425e-02,3.707561476029937186e-02,6.936695044949457989e-01,7.600723628409402632e-01,8.572972993730637592e-02,1.152731355895956905e-01,4.987330253906093955e-03,3.402679368833058104e-01
3.400000000000000000e+01,3.728881655344890578e-01,6.271118344655109977e-01,8.746998810085113707e-01,4.589235223189947616e-02,9.999999999999999821e-201,3.504580549712310589e-02,2.602081218786520683e-02,1.834114907460076757e-02,3.173320717337292374e-01,3.095846991237040102e-01,4.342713660269142267e-02,1.741271794092371095e-01,8.455514157867929578e-03,1.470733989727702196e-01
3.500000000000000000e+01,3.118144833622275014e-01,6.881855166377724986e-01,2.620668004486153890e+00,1.389340712870856254e-01,2.999999999999999946e-200,1.060972014108264583e-01,7.877506808367211455e-02,5.552565473226112047e-02,1.258185763799930079e+00,5.240705782945600522e-01,1.469450306974340592e-01,4.167420762693339054e-01,1.870061971507547272e-02,6.353559312236662926e-01
3.600000000000000000e+01,4.932462271827151024e-01,5.067537728172849532e-01,1.589449554579621893e+00,2.126761134705116851e-01,1.999999999999999964e-200,1.088418819053901115e-01,3.983906405436653947e-02,4.919338599011000707e-02,5.642725215195318889e-01,4.987157005252097672e-199,4.987157005252097672e-199,4.987157005252097672e-199,4.456263019915842477e-02,1.391164848281309707e+00
3.700000000000000000e+01,5.165591127210271694e-01,4.834408872789728862e-01,2.477323878148766756e+00,2.449880315188401325e-01,2.999999999999999946e-200,1.245581386299368654e-01,8.799540191973767578e-02,6.513454978271866758e-02,6.887967696486408942e-01,2.839620372242629420e-01,4.135414815925365223e-02,8.052480890493900478e-01,5.647828862080785106e-02,1.124160667297644522e+00
3.800000000000000000e+01,4.472674115192467603e-01,5.527325884807533507e-01,3.496787520643326985e+00,1.838690386584873049e-01,3.999999999999999928e-200,1.406435093740533437e-01,1.052156256561703057e-01,7.348430566796203267e-02,1.403099475767789928e+00,1.162056317211217715e+00,1.880431481881530975e-01,5.483910513834379108e-01,3.343032491564393305e-02,6.649796825337572770e-01
3.900000000000000000e+01,5.071375357366479930e-01,4.928624642633521180e-01,1.754228647016900400e+00,9.574341988596297981e-02,1.999999999999999964e-200,8.190336808415760173e-02,2.997203608358927490e-02,3.815252892938964663e-02,7.923023743397396013e-01,6.624572181559759132e-01,4.739041026651064775e-02,4.238999769146112731e-200,6.683810024319992299e-03,4.911661872134537310e-01
4.000000000000000000e+01,5.321626611247282090e-01,4.678373388752718465e-01,3.531430794638231951e+00,1.838392899512006906e-01,3.999999999999999928e-200,1.488872224454021176e-01,6.237002536701559408e-02,7.347266759814861936e-02,7.630586529744687319e-01,2.376209839894888098e+00,1.307617148224216042e-01,3.748907614911738406e-01,2.005658197318146291e-02,3.350224488438662274e-01
4.100000000000000000e+01,5.394005429521530059e-01,4.605994570478470496e-01,1.781447859738238826e+00,9.262554579895446172e-02,1.999999999999999964e-200,7.923765620231756901e-02,9.670484494980341461e-03,3.701845376550861461e-02,4.261266220500578572e-01,1.321486043216940187e+00,6.702511651477234544e-02,4.832478548739172495e-201,4.832478548739172495e-201,1.853622182182296241e-01
4.200000000000000000e+01,7.336674730625127872e-01,2.663325269374872684e-01,4.443746782409350615e+00,2.357797124349230722e-01,4.999999999999999911e-200,2.016976311313447012e-01,2.461599582841880740e-02,9.415987819596258190e-02,2.609478437216282476e+00,9.054642615909106462e-01,1.896228956758133632e-01,7.299371995257666077e-200,7.299371995257666077e-200,1.295434405516993071e+00
4.300000000000000000e+01,4.574959686667535164e-01,5.425040313332464281e-01,1.748768761426205520e+00,9.201589178866709240e-02,1.999999999999999964e-200,7.026804713700056382e-02,5.217263592264587135e-02,3.677466372548122975e-02,6.398286284860809081e-01,4.544795680289263062e-01,8.862698675923968983e-02,4.925553179618101796e-01,2.187036082980342577e-02,3.026391379341397680e-01
4.400000000000000000e+01,4.655464972636278453e-01,5.344535027363722657e-01,2.639984701856065374e+00,1.381539816005868948e-01,2.999999999999999946e-200,1.097573684790978804e-01,5.688985247616088620e-02,5.521409558808873519e-02,8.948298764501632085e-01,1.237845716370676641e+00,1.230573425087757855e-01,3.190561701075632639e-01,1.602025379930956464e-02,4.091906407635114151e-01
4.500000000000000000e+01,2.504649997530829508e-01,7.495350002469169937e-01,8.729598583561066771e-01,4.652977054237279059e-02,9.999999999999999821e-201,3.553243822636174831e-02,2.638212350693961220e-02,1.859580936821913708e-02,4.524371645559475685e-01,6.921216722127929155e-02,4.864956883076711203e-02,1.857311004557080369e-01,9.574330583477163106e-03,2.343956683528208851e-01
4.600000000000000000e+01,6.027963021642861463e-01,3.972036978357137982e-01,3.511486217220291195e+00,1.911985541668994038e-01,3.999999999999999928e-200,1.545178850915256419e-01,6.655325000759218512e-02,7.624409351369135224e-02,1.503385074143096523e+00,1.263851744369756558e+00,1.004806944779136624e-01,1.899162690255500885e-01,1.407526494991791569e-02,9.282909530337652981e-01
4.700000000000000000e+01,5.318728230494057518e-01,4.681271769505943592e-01,5.246523225593626272e+00,2.762455118973023982e-01,5.999999999999999893e-200,2.108983680485180257e-01,1.559298772432833324e-01,1.104030172172700275e-01,2.317824792765357689e+00,1.413615197220253306e+00,2.958035240830920176e-01,8.194598581795375924e-01,5.036165020504689005e-02,1.102934977546712547e+00
4.800000000000000000e+01,3.972757207453774808e-01,6.027242792546225747e-01,4.384846909243016455e+00,2.315080604441387413e-01,4.999999999999999911e-200,1.812778100309015428e-01,1.098437137551054738e-01,9.252350652683749566e-02,1.207472842543074965e+00,1.784072543573435699e+00,1.739928105173270401e-01,1.171811984802042073e+00,4.506035941540305345e-02,6.175894591487167684e-01
4.900000000000000000e+01,5.485531366214237980e-01,4.514468633785762575e-01,3.513301406033692675e+00,1.838494265281059303e-01,3.999999999999999928e-200,1.446511293911111051e-01,8.472147007344964231e-02,7.347656797364053582e-02,1.058405725436557532e+00,1.678254145674378695e+00,1.504257482589082540e-01,5.870582922625967592e-01,3.748383579547588662e-02,4.883722525720827212e-01
5.000000000000000000e+01,5.979183482291083873e-01,4.020816517708916127e-01,3.348397848317268721e+00,3.082407672205855209e-01,3.999999999999999928e-200,1.851789511344457961e-01,7.268462590335814100e-02,8.549780742434161251e-02,1.342428018082252983e+00,1.082714904176941273e+00,6.901514056373300732e-02,1.956206212344851481e-01,1.865357375127413564e-01,1.123685578429845844e+00
5.100000000000000000e+01,3.998258430310790423e-01,6.001741569689208466e-01,3.506053276776015082e+00,1.874888244501931311e-01,3.999999999999999928e-200,1.471556832156312444e-01,8.437166240364121772e-02,7.493055315451915832e-02,2.093002667932259975e+00,2.870688282233052058e-01,2.187583850006221131e-01,2.675976245071075565e-01,1.970784692760997256e-02,1.113864647409095188e+00
5.200000000000000000e+01,4.762819440358763146e-01,5.237180559641237965e-01,2.633323767811188265e+00,1.413178271624483673e-01,2.999999999999999946e-200,1.120543825629123913e-01,5.682592199865843519e-02,5.647810046479236068e-02,1.579906610088909424e+00,1.615585889073331838e-01,1.578242465500788727e-01,2.086841986030502916e-01,2.751052203283973346e-02,8.645158338177882928e-01
5.300000000000000000e+01,6.871951784187066981e-01,3.128048215812934130e-01,3.412434746442462696e+00,2.219973271988750219e-01,3.999999999999999928e-200,1.794245714094360455e-01,9.977232511221133249e-02,8.637102983701519521e-02,1.201608283210787498e+00,5.048090337713112552e-01,9.915774775795900553e-02,8.733039729484033398e-01,3.723382590130746572e-01,9.487827032984642583e-01
5.400000000000000000e+01,4.323359936813435112e-01,5.676640063186565444e-01,1.703149899587681038e+00,1.114009970665840454e-01,1.999999999999999964e-200,8.352611144430485690e-02,5.821455205384293285e-02,4.370843984758714801e-02,7.562372798130321261e-01,1.038337395501769779e-04,2.486702269241311200e-02,4.034656873255205722e-01,2.205349333629841313e-02,7.932726830931855488e-01
5.500000000000000000e+01,5.880044994681776771e-01,4.119955005318223784e-01,2.608067012696768217e+00,1.431751534418913840e-01,2.999999999999999946e-200,1.093348519836961213e-01,8.220294780657719236e-02,5.722003407106689143e-02,1.334477645941567259e+00,2.132113994334857432e-01,9.226442108059072778e-02,4.288096067392364041e-01,3.435777037587361971e-02,8.968791564292462049e-01
5.600000000000000000e+01,3.384033657408740958e-01,6.615966342591259597e-01,2.615388400274548886e+00,1.417919316632010873e-01,2.999999999999999946e-200,1.062845214653089648e-01,7.986764007079275030e-02,5.666750652614901962e-02,1.436793259200151773e+00,1.470860341200123655e-01,1.454865667565350962e-01,3.883425054957958533e-01,4.048206982392391073e-02,8.418095646035808066e-01
5.700000000000000000e+01,3.916175287024181717e-01,6.083824712975818283e-01,5.280121203705152588e+00,2.810247605986922470e-01,5.999999999999999893e-200,2.318658758986484603e-01,9.467546275316569837e-02,1.123126970443407979e-01,3.094807271907865420e+00,5.513165471010419427e-01,3.318267584875723708e-01,3.961155185022720571e-01,3.788741852571417268e-02,1.588046485475534286e+00
5.800000000000000000e+01,5.573964708292125092e-01,4.426035291707874353e-01,5.286958802915932232e+00,2.804750037714219268e-01,5.999999999999999893e-200,2.269858307525205177e-01,9.348728061294576952e-02,1.120930819471793460e-01,2.304537396444577002e+00,1.762747486128868779e+00,2.378943131033599001e-01,4.438820845978953544e-01,3.128178928239318257e-02,1.219656930442905907e+00
5.900000000000000000e+01,7.236163981583151328e-01,2.763836018416848672e-01,3.357978460844899260e+00,2.875367574323914321e-01,3.999999999999999928e-200,1.581419882420372069e-01,1.140082168748552394e-01,8.233457660581725013e-02,7.623619185860366354e-01,9.296144058256424758e-01,6.641970530262737704e-02,1.261916499796764457e+00,6.101780674067463356e-02,9.186696637482544281e-01
6.000000000000000000e+01,5.423194496684592414e-01,4.576805503315408141e-01,1.217006097730903491e+01,6.793261309438919371e-01,1.400000000000000323e-199,5.225881428941164808e-01,3.586253170866838258e-01,2.693994317662722904e-01,3.545970587232475602e+00,4.012227512934834373e+00,4.658023600781726614e-01,3.888388204030147843e+00,1.879673726550640245e-01,1.899643963069306940e+00
6.100000000000000000e+01,5.687329540422438878e-01,4.312670459577561677e-01,2.611609464618839027e+00,1.491637705311153195e-01,2.999999999999999946e-200,1.169137533947705865e-01,6.325072446734682219e-02,5.906228698792855003e-02,1.335743112480722417e+00,6.592177332900148734e-01,4.214317223162490633e-02,8.470667756656169445e-02,1.381516127457218732e-02,8.643741431565039601e-01
6.200000000000000000e+01,5.185397960813559193e-01,4.814602039186440807e-01,2.488234990124090551e+00,2.157036848592616129e-01,2.999999999999999946e-200,1.334801387298052422e-01,9.401246295411638809e-02,6.856872333272624742e-02,7.987687559642629997e-01,1.867412397472144325e-02,4.402321418391268171e-02,1.120697729916785512e+00,5.243439652561862618e-02,9.654017794346989589e-01
6.300000000000000000e+01,6.632239302454245866e-01,3.367760697545754134e-01,7.423793611168156836e-01,1.312645045932009091e-01,9.999999999999999821e-201,5.816404629649903762e-02,3.890344229615145394e-02,2.928864569733294343e-02,5.570819513735268680e-02,5.641651842234603028e-199,5.641651842234603028e-199,6.686348896593427016e-01,2.909570398588104054e-02,2.465612112174234150e-01
6.400000000000000000e+01,3.561170898468147272e-01,6.438829101531853283e-01,5.295747264503098961e+00,2.760214539410327239e-01,5.999999999999999893e-200,2.237678893099927790e-01,9.414955641604152992e-02,1.103138358298338534e-01,1.393551912619683142e+00,3.229261414086303628e+00,2.091493807234510727e-01,5.229155284816228155e-01,2.641261762782636663e-02,6.187091464611134128e-01
6.500000000000000000e+01,7.686256561985542746e-01,2.313743438014456977e-01,1.738006964562391676e+00,9.691399121016960883e-02,1.999999999999999964e-200,7.328539288476841607e-02,5.306213701276035061e-02,3.873151432990991350e-02,1.036474128548899198e+00,5.826864705702860907e-04,4.459569575281507881e-02,1.536569837244564363e-01,2.678274025389539015e-02,7.379077652493636341e-01
