custom_id,mode_id,choice,ID,tripID,toll,distance,Age,Gender,bike_ownership,Hhsize,HHIncome,car_ownership,travel_time,travel_cost
194,4,0,60,194,0,0.9,33,1,1,3,15,1,0.2097,1.61
194,5,0,60,194,0,0.9,33,1,1,3,15,1,0.1355,1.61
194,6,0,60,194,0,0.9,33,1,1,3,15,1,0.2375,12
195,1,0,60,195,0,0.9,33,1,1,3,15,1,0.0665,0.1908
195,2,1,60,195,0,0.9,33,1,1,3,15,1,0.3,0
195,3,0,60,195,0,0.9,33,1,1,3,15,1,0.075,0
195,4,0,60,195,0,0.9,33,1,1,3,15,1,0.2123,1.61
195,5,0,60,195,0,0.9,33,1,1,3,15,1,0.1305,1.61
195,6,0,60,195,0,0.9,33,1,1,3,15,1,0.2332,12
196,1,0,60,196,0,5.33,33,1,1,3,15,1,0.4107,1.13
196,2,0,60,196,0,5.33,33,1,1,3,15,1,1.68,0
196,3,0,60,196,0,5.33,33,1,1,3,15,1,0.42,0
196,4,1,60,196,0,5.33,33,1,1,3,15,1,0.498,0
196,5,0,60,196,0,5.33,33,1,1,3,15,1,0.4022,1.61
196,6,0,60,196,0,5.33,33,1,1,3,15,1,0.5773,12
197,1,0,60,197,0,0.12,33,1,1,3,15,1,0.094,0.0254
197,2,1,60,197,0,0.12,33,1,1,3,15,1,0.04,0
197,3,0,60,197,0,0.12,33,1,1,3,15,1,0.01,0
197,4,0,60,197,0,0.12,33,1,1,3,15,1,99916.65,99.99
197,5,0,60,197,0,0.12,33,1,1,3,15,1,99916.65,99.99
197,6,0,60,197,0,0.12,33,1,1,3,15,1,0.2607,12
198,1,0,60,198,0,8.06,33,1,1,3,15,1,0.2228,1.0791
198,2,0,60,198,0,8.06,33,1,1,3,15,1,1.68,0
198,3,0,60,198,0,8.06,33,1,1,3,15,1,0.42,0
198,4,1,60,198,0,8.06,33,1,1,3,15,1,0.511,0
198,5,0,60,198,0,8.06,33,1,1,3,15,1,0.4903,1.61
198,6,0,60,198,0,8.06,33,1,1,3,15,1,0.3895,12
199,1,1,60,199,0,2.4,33,1,1,3,15,1,0.1258,0.5088
199,2,0,60,199,0,2.4,33,1,1,3,15,1,0.8,0
199,3,0,60,199,0,2.4,33,1,1,3,15,1,0.2,0
199,4,0,60,199,0,2.4,33,1,1,3,15,1,0.5883,0
199,5,0,60,199,0,2.4,33,1,1,3,15,1,0.4392,1.61
199,6,0,60,199,0,2.4,33,1,1,3,15,1,0.2925,12
200,1,1,60,200,0,1.42,33,1,1,3,15,1,0.0912,0.301
200,2,0,60,200,0,1.42,33,1,1,3,15,1,0.4367,0
200,3,0,60,200,0,1.42,33,1,1,3,15,1,0.1092,0
200,4,0,60,200,0,1.42,33,1,1,3,15,1,0.5415,1.61
200,5,0,60,200,0,1.42,33,1,1,3,15,1,0.3942,1.61
200,6,0,60,200,0,1.42,33,1,1,3,15,1,0.2578,12
201,1,1,60,201,0,2.14,33,1,1,3,15,1,0.1075,0.4537
201,2,0,60,201,0,2.14,33,1,1,3,15,1,0.7133,0
201,3,0,60,201,0,2.14,33,1,1,3,15,1,0.1783,0
201,4,0,60,201,0,2.14,33,1,1,3,15,1,0.6618,1.61
201,5,0,60,201,0,2.14,33,1,1,3,15,1,0.451,1.61
201,6,0,60,201,0,2.14,33,1,1,3,15,1,0.2742,12
202,1,0,60,202,5,25.17,51,1,1,1,10,1,0.6972,15.336
202,2,0,60,202,5,25.17,51,1,1,1,10,1,24.3333,0
202,3,0,60,202,5,25.17,51,1,1,1,10,1,6.0833,0
202,4,1,60,202,5,25.17,51,1,1,1,10,1,1.036,4.98
202,5,0,60,202,5,25.17,51,1,1,1,10,1,0.884,4.9
202,6,0,60,202,5,25.17,51,1,1,1,10,1,0.8638,20.5496
203,1,0,60,203,0,1.27,51,1,1,1,10,1,0.0762,0.2692
203,2,0,60,203,0,1.27,51,1,1,1,10,1,0.4233,0
203,3,0,60,203,0,1.27,51,1,1,1,10,1,0.1058,0
203,4,1,60,203,0,1.27,51,1,1,1,10,1,0.711,1.61
203,5,0,60,203,0,1.27,51,1,1,1,10,1,0.633,1.61
203,6,0,60,203,0,1.27,51,1,1,1,10,1,0.2428,12
204,1,0,60,204,0,5.64,51,1,1,1,10,1,0.2037,1.1957
204,2,0,60,204,0,5.64,51,1,1,1,10,1,1.6633,0
204,3,0,60,204,0,5.64,51,1,1,1,10,1,0.4158,0
204,4,1,60,204,0,5.64,51,1,1,1,10,1,1.0242,1.61
204,5,0,60,204,0,5.64,51,1,1,1,10,1,0.3532,1.41
204,6,0,60,204,0,5.64,51,1,1,1,10,1,0.3703,12
205,1,0,60,205,5,35.41,51,1,1,1,10,1,0.885,19.57
205,2,0,60,205,5,35.41,51,1,1,1,10,1,22.6467,0
205,3,0,60,205,5,35.41,51,1,1,1,10,1,5.6617,0
205,4,1,60,205,5,35.41,51,1,1,1,10,1,1.4677,5.06
205,5,0,60,205,5,35.41,51,1,1,1,10,1,1.2697,5.06
205,6,0,60,205,5,35.41,51,1,1,1,10,1,1.0517,23.93
206,1,1,61,206,0,0.42,32,2,0,3,15,3,0.0377,0.089
206,2,0,61,206,0,0.42,32,2,0,3,15,3,0.14,0
206,3,0,61,206,0,0.42,32,2,0,3,15,3,0.035,0
206,4,0,61,206,0,0.42,32,2,0,3,15,3,99916.65,99.99
206,5,0,61,206,0,0.42,32,2,0,3,15,3,99916.65,99.99
206,6,0,61,206,0,0.42,32,2,0,3,15,3,0.2043,12
207,1,0,61,207,0,29.72,32,2,0,3,15,3,0.6905,6.3006
207,2,1,61,207,0,29.72,32,2,0,3,15,3,10.02,0
207,3,0,61,207,0,29.72,32,2,0,3,15,3,2.505,0
207,4,0,61,207,0,29.72,32,2,0,3,15,3,2.2612,6.04
207,5,0,61,207,0,29.72,32,2,0,3,15,3,1.7307,0
207,6,0,61,207,0,29.72,32,2,0,3,15,3,0.8572,15.429
208,1,1,61,208,0,29.8,32,2,0,3,15,3,0.6775,6.3176
208,2,0,61,208,0,29.8,32,2,0,3,15,3,10.02,0
208,3,0,61,208,0,29.8,32,2,0,3,15,3,2.505,0
208,4,0,61,208,0,29.8,32,2,0,3,15,3,2.2442,5.03
208,5,0,61,208,0,29.8,32,2,0,3,15,3,2.203,3.12
208,6,0,61,208,0,29.8,32,2,0,3,15,3,0.8442,15.195
209,1,0,62,209,6,37.04,32,2,4,4,14,2,0.9047,23.8725
209,2,0,62,209,6,37.04,32,2,4,4,14,2,18.05,0
209,3,0,62,209,6,37.04,32,2,4,4,14,2,4.5125,0
209,4,0,62,209,6,37.04,32,2,4,4,14,2,2.0552,6.13
209,5,0,62,209,6,37.04,32,2,4,4,14,2,1.9447,6.13
209,6,1,62,209,6,37.04,32,2,4,4,14,2,1.0713,25.2846
210,1,0,62,210,0,9.42,32,2,4,4,14,2,0.3505,1.997
210,2,0,62,210,0,9.42,32,2,4,4,14,2,2.5333,0
210,3,0,62,210,0,9.42,32,2,4,4,14,2,0.6333,0
210,4,1,62,210,0,9.42,32,2,4,4,14,2,0.79,1.61
210,5,0,62,210,0,9.42,32,2,4,4,14,2,0.6568,1.61
210,6,0,62,210,0,9.42,32,2,4,4,14,2,0.5172,12
211,1,1,62,211,6,28.21,32,2,4,4,14,2,0.5325,14.3922
211,2,0,62,211,6,28.21,32,2,4,4,14,2,99916.65,0
211,3,0,62,211,6,28.21,32,2,4,4,14,2,99916.65,0
211,4,0,62,211,6,28.21,32,2,4,4,14,2,1.345,4.93
211,5,0,62,211,6,28.21,32,2,4,4,14,2,1.2203,4.93
211,6,0,62,211,6,28.21,32,2,4,4,14,2,0.6992,18.585
212,1,0,63,212,10,36.56,24,2,2,2,10,1,0.8882,31.7707
212,2,0,63,212,10,36.56,24,2,2,2,10,1,99916.65,0
212,3,0,63,212,10,36.56,24,2,2,2,10,1,99916.65,0
212,4,1,63,212,10,36.56,24,2,2,2,10,1,1.7025,9.12
212,5,0,63,212,10,36.56,24,2,2,2,10,1,1.7247,7.63
212,6,0,63,212,10,36.56,24,2,2,2,10,1,1.0548,28.9876
213,1,0,64,213,0,0.82,36,2,0,3,11,0,0.0633,0.1738
213,2,1,64,213,0,0.82,36,2,0,3,11,0,0.2733,0
213,3,0,64,213,0,0.82,36,2,0,3,11,0,0.0683,0
213,4,0,64,213,0,0.82,36,2,0,3,11,0,0.4062,1.61
213,5,0,64,213,0,0.82,36,2,0,3,11,0,0.313,1.61
213,6,0,64,213,0,0.82,36,2,0,3,11,0,0.23,12
214,1,0,64,214,0,1.91,36,2,0,3,11,0,0.096,0.4049
214,2,0,64,214,0,1.91,36,2,0,3,11,0,0.6367,0
214,3,0,64,214,0,1.91,36,2,0,3,11,0,0.1592,0
214,4,1,64,214,0,1.91,36,2,0,3,11,0,0.5598,0
214,5,0,64,214,0,1.91,36,2,0,3,11,0,0.4487,0
214,6,0,64,214,0,1.91,36,2,0,3,11,0,0.2627,12
215,1,0,64,215,0,0.41,36,2,0,3,11,0,0.0487,0.0869
215,2,1,64,215,0,0.41,36,2,0,3,11,0,0.1367,0
215,3,0,64,215,0,0.41,36,2,0,3,11,0,0.0342,0
215,4,0,64,215,0,0.41,36,2,0,3,11,0,99916.65,99.99
215,5,0,64,215,0,0.41,36,2,0,3,11,0,99916.65,99.99
215,6,0,64,215,0,0.41,36,2,0,3,11,0,0.2153,12
216,1,0,64,216,0,0.41,36,2,0,3,11,0,0.0487,0.0869
216,2,1,64,216,0,0.41,36,2,0,3,11,0,0.1367,0
216,3,0,64,216,0,0.41,36,2,0,3,11,0,0.0342,0
216,4,0,64,216,0,0.41,36,2,0,3,11,0,99916.65,99.99
216,5,0,64,216,0,0.41,36,2,0,3,11,0,99916.65,99.99
216,6,0,64,216,0,0.41,36,2,0,3,11,0,0.2153,12
217,1,0,64,217,0,0.41,36,2,0,3,11,0,0.0487,0.0869
217,2,1,64,217,0,0.41,36,2,0,3,11,0,0.1367,0
217,3,0,64,217,0,0.41,36,2,0,3,11,0,0.0342,0
217,4,0,64,217,0,0.41,36,2,0,3,11,0,99916.65,99.99
217,5,0,64,217,0,0.41,36,2,0,3,11,0,99916.65,99.99
217,6,0,64,217,0,0.41,36,2,0,3,11,0,0.2153,12
218,1,0,64,218,0,1.84,36,2,0,3,11,0,0.0982,0.3901
218,2,1,64,218,0,1.84,36,2,0,3,11,0,0.6133,0
218,3,0,64,218,0,1.84,36,2,0,3,11,0,0.1533,0
218,4,0,64,218,0,1.84,36,2,0,3,11,0,0.5667,1.61
218,5,0,64,218,0,1.84,36,2,0,3,11,0,0.4283,0
218,6,0,64,218,0,1.84,36,2,0,3,11,0,0.2648,12
219,1,1,65,219,0,14.89,41,1,5,4,12,4,0.36,3.1567
219,2,0,65,219,0,14.89,41,1,5,4,12,4,4.7067,0
219,3,0,65,219,0,14.89,41,1,5,4,12,4,1.1767,0
219,4,0,65,219,0,14.89,41,1,5,4,12,4,1.3723,4.02
219,5,0,65,219,0,14.89,41,1,5,4,12,4,0.5968,2.33
219,6,0,65,219,0,14.89,41,1,5,4,12,4,0.5267,12
220,1,1,65,220,0,14.76,41,1,5,4,12,4,0.3513,3.2712
220,2,0,65,220,0,14.76,41,1,5,4,12,4,4.7067,0
220,3,0,65,220,0,14.76,41,1,5,4,12,4,1.1767,0
220,4,0,65,220,0,14.76,41,1,5,4,12,4,1.6417,4.02
220,5,0,65,220,0,14.76,41,1,5,4,12,4,1.4835,4.02
220,6,0,65,220,0,14.76,41,1,5,4,12,4,0.518,12
221,1,1,66,221,0,2.21,45,1,1,1,12,1,0.1142,0.4685
221,2,0,66,221,0,2.21,45,1,1,1,12,1,0.7367,0
221,3,0,66,221,0,2.21,45,1,1,1,12,1,0.1842,0
221,4,0,66,221,0,2.21,45,1,1,1,12,1,1.0992,1.61
221,5,0,66,221,0,2.21,45,1,1,1,12,1,1.017,1.61
221,6,0,66,221,0,2.21,45,1,1,1,12,1,0.2808,12
222,1,1,66,222,0,14.45,45,1,1,1,12,1,0.4207,3.0634
222,2,0,66,222,0,14.45,45,1,1,1,12,1,4.2767,0
222,3,0,66,222,0,14.45,45,1,1,1,12,1,1.0692,0
222,4,0,66,222,0,14.45,45,1,1,1,12,1,99916.65,99.99
222,5,0,66,222,0,14.45,45,1,1,1,12,1,1.133,2.92
222,6,0,66,222,0,14.45,45,1,1,1,12,1,0.5873,12
223,1,1,66,223,0,13.75,45,1,1,1,12,1,0.4282,2.915
223,2,0,66,223,0,13.75,45,1,1,1,12,1,4.1433,0
223,3,0,66,223,0,13.75,45,1,1,1,12,1,1.0358,0
223,4,0,66,223,0,13.75,45,1,1,1,12,1,1.4717,1.61
223,5,0,66,223,0,13.75,45,1,1,1,12,1,1.0728,2.92
223,6,0,66,223,0,13.75,45,1,1,1,12,1,0.5948,12
224,1,1,67,224,0,3.39,30,1,1,2,12,1,0.1355,0.7187
224,2,0,67,224,0,3.39,30,1,1,2,12,1,1.3333,0
224,3,0,67,224,0,3.39,30,1,1,2,12,1,0.3333,0
224,4,0,67,224,0,3.39,30,1,1,2,12,1,0.6528,1.61
224,5,0,67,224,0,3.39,30,1,1,2,12,1,0.6047,1.61
224,6,0,67,224,0,3.39,30,1,1,2,12,1,0.3022,12
225,1,1,67,225,0,38.13,30,1,1,2,12,1,0.9238,8.1408
225,2,0,67,225,0,38.13,30,1,1,2,12,1,12.87,0
225,3,0,67,225,0,38.13,30,1,1,2,12,1,3.2175,0
225,4,0,67,225,0,38.13,30,1,1,2,12,1,99916.65,99.99
225,5,0,67,225,0,38.13,30,1,1,2,12,1,99916.65,99.99
225,6,0,67,225,0,38.13,30,1,1,2,12,1,1.0905,19.6284
226,1,1,67,226,0,3.17,30,1,1,2,12,1,0.1278,0.672
226,2,0,67,226,0,3.17,30,1,1,2,12,1,1.1433,0
226,3,0,67,226,0,3.17,30,1,1,2,12,1,0.2858,0
226,4,0,67,226,0,3.17,30,1,1,2,12,1,0.6555,1.61
226,5,0,67,226,0,3.17,30,1,1,2,12,1,0.5903,1.61
226,6,0,67,226,0,3.17,30,1,1,2,12,1,0.2945,12
227,1,1,67,227,0,3.25,30,1,1,2,12,1,0.1512,0.689
227,2,0,67,227,0,3.25,30,1,1,2,12,1,1.3333,0
227,3,0,67,227,0,3.25,30,1,1,2,12,1,0.3333,0
227,4,0,67,227,0,3.25,30,1,1,2,12,1,0.6528,1.62
227,5,0,67,227,0,3.25,30,1,1,2,12,1,0.5905,1.62
227,6,0,67,227,0,3.25,30,1,1,2,12,1,0.3178,12
228,1,1,68,228,0,7.58,30,1,2,6,12,2,0.23,1.607
228,2,0,68,228,0,7.58,30,1,2,6,12,2,2.8167,0
228,3,0,68,228,0,7.58,30,1,2,6,12,2,0.7042,0
228,4,0,68,228,0,7.58,30,1,2,6,12,2,99916.65,99.99
228,5,0,68,228,0,7.58,30,1,2,6,12,2,0.3655,1.61
228,6,0,68,228,0,7.58,30,1,2,6,12,2,0.3967,12
229,1,1,68,229,0,4.64,30,1,2,6,12,2,0.171,0.9837
229,2,0,68,229,0,4.64,30,1,2,6,12,2,1.3833,0
229,3,0,68,229,0,4.64,30,1,2,6,12,2,0.3458,0
229,4,0,68,229,0,4.64,30,1,2,6,12,2,0.8018,1.61
229,5,0,68,229,0,4.64,30,1,2,6,12,2,0.4297,1.61
229,6,0,68,229,0,4.64,30,1,2,6,12,2,0.3377,12
230,1,1,68,230,0,4.68,30,1,2,6,12,2,0.1897,0.9922
230,2,0,68,230,0,4.68,30,1,2,6,12,2,1.56,0
230,3,0,68,230,0,4.68,30,1,2,6,12,2,0.39,0
230,4,0,68,230,0,4.68,30,1,2,6,12,2,0.5483,1.61
230,5,0,68,230,0,4.68,30,1,2,6,12,2,0.2833,1.61
230,6,0,68,230,0,4.68,30,1,2,6,12,2,0.3563,12
231,1,0,68,231,0,0.62,30,1,2,6,12,2,0.052,0.1314
231,2,1,68,231,0,0.62,30,1,2,6,12,2,0.2067,0
231,3,0,68,231,0,0.62,30,1,2,6,12,2,0.0517,0
231,4,0,68,231,0,0.62,30,1,2,6,12,2,99916.65,99.99
231,5,0,68,231,0,0.62,30,1,2,6,12,2,99916.65,99.99
231,6,0,68,231,0,0.62,30,1,2,6,12,2,0.2187,12
232,1,0,68,232,0,0.62,30,1,2,6,12,2,0.052,0.1314
232,2,0,68,232,0,0.62,30,1,2,6,12,2,0.2067,0
232,3,0,68,232,0,0.62,30,1,2,6,12,2,0.0517,0
232,4,0,68,232,0,0.62,30,1,2,6,12,2,99916.65,99.99
232,5,0,68,232,0,0.62,30,1,2,6,12,2,99916.65,99.99
232,6,1,68,232,0,0.62,30,1,2,6,12,2,0.2187,12
233,1,0,68,233,0,0.62,30,1,2,6,12,2,0.052,0.1314
233,2,1,68,233,0,0.62,30,1,2,6,12,2,0.2067,0
233,3,0,68,233,0,0.62,30,1,2,6,12,2,0.0517,0
233,4,0,68,233,0,0.62,30,1,2,6,12,2,99916.65,99.99
233,5,0,68,233,0,0.62,30,1,2,6,12,2,99916.65,99.99
233,6,0,68,233,0,0.62,30,1,2,6,12,2,0.2187,12
234,1,1,68,234,0,0.62,30,1,2,6,12,2,0.052,0.0526
234,2,0,68,234,0,0.62,30,1,2,6,12,2,0.2067,0
234,3,0,68,234,0,0.62,30,1,2,6,12,2,0.0517,0
234,4,0,68,234,0,0.62,30,1,2,6,12,2,99916.65,99.99
234,5,0,68,234,0,0.62,30,1,2,6,12,2,99916.65,99.99
234,6,0,68,234,0,0.62,30,1,2,6,12,2,0.2187,12
235,1,1,68,235,0,0.62,30,1,2,6,12,2,0.052,0.0526
235,2,0,68,235,0,0.62,30,1,2,6,12,2,0.2067,0
235,3,0,68,235,0,0.62,30,1,2,6,12,2,0.0517,0
235,4,0,68,235,0,0.62,30,1,2,6,12,2,99916.65,99.99
235,5,0,68,235,0,0.62,30,1,2,6,12,2,99916.65,99.99
235,6,0,68,235,0,0.62,30,1,2,6,12,2,0.2187,12
236,1,0,68,236,0,9.8,30,1,2,6,12,2,0.2548,0.831
236,2,0,68,236,0,9.8,30,1,2,6,12,2,3.5333,0
236,3,0,68,236,0,9.8,30,1,2,6,12,2,0.8833,0
236,4,0,68,236,0,9.8,30,1,2,6,12,2,1.4387,1.61
236,5,0,68,236,0,9.8,30,1,2,6,12,2,1.3168,1.61
236,6,1,68,236,0,9.8,30,1,2,6,12,2,0.4215,12
237,1,1,68,237,0,10.2,30,1,2,6,12,2,0.2768,2.1624
237,2,0,68,237,0,10.2,30,1,2,6,12,2,3.5367,0
237,3,0,68,237,0,10.2,30,1,2,6,12,2,0.8842,0
237,4,0,68,237,0,10.2,30,1,2,6,12,2,1.4387,1.62
237,5,0,68,237,0,10.2,30,1,2,6,12,2,0.4247,1.61
237,6,0,68,237,0,10.2,30,1,2,6,12,2,0.4435,12
238,1,1,68,238,0,0.62,30,1,2,6,12,2,0.052,0.1314
238,2,0,68,238,0,0.62,30,1,2,6,12,2,0.2067,0
238,3,0,68,238,0,0.62,30,1,2,6,12,2,0.0517,0
238,4,0,68,238,0,0.62,30,1,2,6,12,2,99916.65,99.99
238,5,0,68,238,0,0.62,30,1,2,6,12,2,99916.65,99.99
238,6,0,68,238,0,0.62,30,1,2,6,12,2,0.2187,12
239,1,1,68,239,0,9.19,30,1,2,6,12,2,0.2723,1.9483
239,2,0,68,239,0,9.19,30,1,2,6,12,2,3.2633,0
239,3,0,68,239,0,9.19,30,1,2,6,12,2,0.8158,0
239,4,0,68,239,0,9.19,30,1,2,6,12,2,99916.65,99.99
239,5,0,68,239,0,9.19,30,1,2,6,12,2,99916.65,99.99
239,6,0,68,239,0,9.19,30,1,2,6,12,2,0.439,12
240,1,1,68,240,0,9.62,30,1,2,6,12,2,0.2682,2.0394
240,2,0,68,240,0,9.62,30,1,2,6,12,2,3.2633,0
240,3,0,68,240,0,9.62,30,1,2,6,12,2,0.8158,0
240,4,0,68,240,0,9.62,30,1,2,6,12,2,99916.65,99.99
240,5,0,68,240,0,9.62,30,1,2,6,12,2,0.4157,1.61
240,6,0,68,240,0,9.62,30,1,2,6,12,2,0.4348,12
241,1,1,68,241,0,3.63,30,1,2,6,12,2,0.1382,0.3078
241,2,0,68,241,0,3.63,30,1,2,6,12,2,1.21,0
241,3,0,68,241,0,3.63,30,1,2,6,12,2,0.3025,0
241,4,0,68,241,0,3.63,30,1,2,6,12,2,0.8897,1.61
241,5,0,68,241,0,3.63,30,1,2,6,12,2,0.7377,1.61
241,6,0,68,241,0,3.63,30,1,2,6,12,2,0.3048,12
242,1,1,68,242,0,3.63,30,1,2,6,12,2,0.1368,0.3078
242,2,0,68,242,0,3.63,30,1,2,6,12,2,1.21,0
242,3,0,68,242,0,3.63,30,1,2,6,12,2,0.3025,0
242,4,0,68,242,0,3.63,30,1,2,6,12,2,0.8897,1.61
242,5,0,68,242,0,3.63,30,1,2,6,12,2,0.3053,1.61
242,6,0,68,242,0,3.63,30,1,2,6,12,2,0.3035,12
243,1,1,69,243,0,2.73,32,1,2,3,13,2,0.1298,0.5788
243,2,0,69,243,0,2.73,32,1,2,3,13,2,0.8467,0
243,3,0,69,243,0,2.73,32,1,2,3,13,2,0.2117,0
243,4,0,69,243,0,2.73,32,1,2,3,13,2,0.7613,1.61
243,5,0,69,243,0,2.73,32,1,2,3,13,2,0.6678,1.61
243,6,0,69,243,0,2.73,32,1,2,3,13,2,0.2965,12
244,1,1,69,244,0,0.51,32,1,2,3,13,2,0.0487,0.1081
244,2,0,69,244,0,0.51,32,1,2,3,13,2,0.17,0
244,3,0,69,244,0,0.51,32,1,2,3,13,2,0.0425,0
244,4,0,69,244,0,0.51,32,1,2,3,13,2,99916.65,99.99
244,5,0,69,244,0,0.51,32,1,2,3,13,2,99916.65,99.99
244,6,0,69,244,0,0.51,32,1,2,3,13,2,0.2153,12
245,1,1,70,245,0,20.96,44,1,3,4,15,2,0.754,4.4435
245,2,0,70,245,0,20.96,44,1,3,4,15,2,6.9267,0
245,3,0,70,245,0,20.96,44,1,3,4,15,2,1.7317,0
245,4,0,70,245,0,20.96,44,1,3,4,15,2,99916.65,99.99
245,5,0,70,245,0,20.96,44,1,3,4,15,2,1.5883,2.92
245,6,0,70,245,0,20.96,44,1,3,4,15,2,0.9207,16.572
246,1,1,70,246,0,22.53,44,1,3,4,15,2,0.586,4.7764
246,2,0,70,246,0,22.53,44,1,3,4,15,2,6.9867,0
246,3,0,70,246,0,22.53,44,1,3,4,15,2,1.7467,0
246,4,0,70,246,0,22.53,44,1,3,4,15,2,99916.65,99.99
246,5,0,70,246,0,22.53,44,1,3,4,15,2,99916.65,99.99
246,6,0,70,246,0,22.53,44,1,3,4,15,2,0.7527,13.548
247,1,1,71,247,0,22.79,40,1,2,4,14,2,0.5843,4.8315
247,2,0,71,247,0,22.79,40,1,2,4,14,2,7.6733,0
247,3,0,71,247,0,22.79,40,1,2,4,14,2,1.9183,0
247,4,0,71,247,0,22.79,40,1,2,4,14,2,99916.65,99.99
247,5,0,71,247,0,22.79,40,1,2,4,14,2,1.4793,2.92
247,6,0,71,247,0,22.79,40,1,2,4,14,2,0.751,13.5174
248,1,1,72,248,0,7.81,34,2,0,1,11,1,0.2745,1.6557
248,2,0,72,248,0,7.81,34,2,0,1,11,1,2.5333,0
248,3,0,72,248,0,7.81,34,2,0,1,11,1,0.6333,0
248,4,0,72,248,0,7.81,34,2,0,1,11,1,0.8433,1.61
248,5,0,72,248,0,7.81,34,2,0,1,11,1,0.71,1.61
248,6,0,72,248,0,7.81,34,2,0,1,11,1,0.4412,12
249,1,1,72,249,0,6.39,34,2,0,1,11,1,0.2478,1.3547
249,2,0,72,249,0,6.39,34,2,0,1,11,1,2.0433,0
249,3,0,72,249,0,6.39,34,2,0,1,11,1,0.5108,0
249,4,0,72,249,0,6.39,34,2,0,1,11,1,0.9968,1.61
249,5,0,72,249,0,6.39,34,2,0,1,11,1,0.865,1.61
249,6,0,72,249,0,6.39,34,2,0,1,11,1,0.4145,12
250,1,1,72,250,0,6.71,34,2,0,1,11,1,0.2337,1.4225
250,2,0,72,250,0,6.71,34,2,0,1,11,1,2.0433,0
250,3,0,72,250,0,6.71,34,2,0,1,11,1,0.5108,0
250,4,0,72,250,0,6.71,34,2,0,1,11,1,0.997,1.61
250,5,0,72,250,0,6.71,34,2,0,1,11,1,0.8503,1.61
250,6,0,72,250,0,6.71,34,2,0,1,11,1,0.4003,12
251,1,1,72,251,0,4.17,34,2,0,1,11,1,0.185,0.8968
251,2,0,72,251,0,4.17,34,2,0,1,11,1,1.3833,0
251,3,0,72,251,0,4.17,34,2,0,1,11,1,0.3458,0
251,4,0,72,251,0,4.17,34,2,0,1,11,1,0.9112,1.61
251,5,0,72,251,0,4.17,34,2,0,1,11,1,0.8772,1.61
251,6,0,72,251,0,4.17,34,2,0,1,11,1,0.3517,12
252,1,1,72,252,0,5.58,34,2,0,1,11,1,0.2218,1.183
252,2,0,72,252,0,5.58,34,2,0,1,11,1,1.86,0
252,3,0,72,252,0,5.58,34,2,0,1,11,1,0.465,0
252,4,0,72,252,0,5.58,34,2,0,1,11,1,1.1282,1.61
252,5,0,72,252,0,5.58,34,2,0,1,11,1,0.396,1.61
252,6,0,72,252,0,5.58,34,2,0,1,11,1,0.3885,12
253,1,1,72,253,0,1.53,34,2,0,1,11,1,0.0888,0.3244
253,2,0,72,253,0,1.53,34,2,0,1,11,1,0.51,0
253,3,0,72,253,0,1.53,34,2,0,1,11,1,0.1275,0
253,4,0,72,253,0,1.53,34,2,0,1,11,1,0.504,1.61
253,5,0,72,253,0,1.53,34,2,0,1,11,1,0.277,1.61
253,6,0,72,253,0,1.53,34,2,0,1,11,1,0.2555,12
254,1,1,73,254,0,1.59,23,1,3,3,12,2,0.0978,0.3371
254,2,0,73,254,0,1.59,23,1,3,3,12,2,0.53,0
254,3,0,73,254,0,1.59,23,1,3,3,12,2,0.1325,0
254,4,0,73,254,0,1.59,23,1,3,3,12,2,0.5157,3.21
254,5,0,73,254,0,1.59,23,1,3,3,12,2,0.34,3.21
254,6,0,73,254,0,1.59,23,1,3,3,12,2,0.2645,12
255,1,0,73,255,5,21.68,23,1,3,3,12,2,0.8883,19.4162
255,2,0,73,255,5,21.68,23,1,3,3,12,2,99916.65,0
255,3,0,73,255,5,21.68,23,1,3,3,12,2,99916.65,0
255,4,0,73,255,5,21.68,23,1,3,3,12,2,1.3405,5.02
255,5,1,73,255,5,21.68,23,1,3,3,12,2,1.2467,4.9
255,6,0,73,255,5,21.68,23,1,3,3,12,2,1.055,23.9894
256,1,0,73,256,5,23.36,23,1,3,3,12,2,0.6835,14.9523
256,2,0,73,256,5,23.36,23,1,3,3,12,2,99916.65,0
256,3,0,73,256,5,23.36,23,1,3,3,12,2,99916.65,0
256,4,1,73,256,5,23.36,23,1,3,3,12,2,1.5863,4.82
256,5,0,73,256,5,23.36,23,1,3,3,12,2,1.5533,4.82
256,6,0,73,256,5,23.36,23,1,3,3,12,2,0.8502,20.303
257,1,0,73,257,0,5.46,23,1,3,3,12,2,0.2063,1.361
257,2,0,73,257,0,5.46,23,1,3,3,12,2,1.82,0
257,3,0,73,257,0,5.46,23,1,3,3,12,2,0.455,0
257,4,0,73,257,0,5.46,23,1,3,3,12,2,1.051,1.81
257,5,0,73,257,0,5.46,23,1,3,3,12,2,0.7747,2.82
257,6,1,73,257,0,5.46,23,1,3,3,12,2,0.373,12
258,1,0,73,258,0,6.08,23,1,3,3,12,2,0.1793,1.289
258,2,0,73,258,0,6.08,23,1,3,3,12,2,1.85,0
258,3,0,73,258,0,6.08,23,1,3,3,12,2,0.4625,0
258,4,0,73,258,0,6.08,23,1,3,3,12,2,1.051,1.81
258,5,0,73,258,0,6.08,23,1,3,3,12,2,0.9165,2.82
258,6,1,73,258,0,6.08,23,1,3,3,12,2,0.346,12
